application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
40541819,7500.0, 36 months,11.99,249.08,248.71,B,B5,10+ years,RENT,31720.0,Not Verified,Feb-2015,Fully Paid,car,FL,15.51,680.0,684.0,11.0,0.0,53.2
39128176,20000.0, 36 months,12.99,673.79,673.79,C,C2,5 years,RENT,48000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,CA,21.18,700.0,704.0,8.0,0.0,56.7
55907334,9000.0, 36 months,14.65,310.45,946.87,C,C5,4 years,RENT,41000.0,Verified,Jul-2015,Charged Off,credit_card,NV,20.14,680.0,684.0,7.0,0.0,100.1
68594390,5000.0, 36 months,11.99,166.05,165.95,C,C1,2 years,RENT,108250.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,CO,29.85,705.0,709.0,31.0,0.0,6.6
50003358,22825.0, 60 months,17.57,574.28,574.28,D,D4,7 years,MORTGAGE,75000.0,Source Verified,May-2015,Charged Off,debt_consolidation,NY,34.99,700.0,704.0,16.0,0.0,84.2
43469377,8000.0, 36 months,6.39,244.8,244.47,A,A2,,MORTGAGE,97000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,FL,10.99,665.0,669.0,9.0,1.0,45.1
54533170,20000.0, 36 months,12.69,670.9,670.9,C,C2,10+ years,MORTGAGE,94000.0,Source Verified,Jul-2015,Charged Off,medical,IL,19.16,710.0,714.0,7.0,0.0,32.4
51947472,20000.0, 60 months,17.57,503.21,503.21,D,D4,10+ years,RENT,56500.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,NY,12.72,690.0,694.0,4.0,0.0,89.0
79144398,4900.0, 36 months,19.99,182.08,182.08,D,D5,1 year,MORTGAGE,53000.0,Source Verified,May-2016,Charged Off,debt_consolidation,FL,32.99,685.0,689.0,28.0,1.0,43.1
41267617,20000.0, 36 months,12.29,667.06,9394.08,C,C1,< 1 year,MORTGAGE,72000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,FL,30.75,695.0,699.0,20.0,0.0,57.3
119384654,15000.0, 36 months,9.44,480.08,480.08,B,B1,10+ years,MORTGAGE,80000.0,Not Verified,Sep-2017,Charged Off,debt_consolidation,NY,13.41,680.0,684.0,6.0,1.0,24.4
56400491,18600.0, 36 months,16.99,663.05,18583.96,D,D3,10+ years,mortgage,148000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,MI,1.17,660.0,664.0,4.0,1.0,57.0
128024039,30000.0, 60 months,15.05,714.49,714.49,C,C4,2 years,RENT,140000.0,Source Verified,Feb-2018,Charged Off,credit_card,NY,18.24,675.0,679.0,11.0,0.0,82.0
79151586,35000.0, 36 months, 15.31 ,1218.61,1218.61,C,C5,10+ years,MORTGAGE,112000.0,Verified,May-2016,Charged Off,debt_consolidation , CA ,bad,710.0,714.0,19.0,0.0, 34.7 
75191036,10000.0, 36 months,12.99,336.9,336.9,C,C2,,OWN,20000.0,Verified,Apr-2016,Charged Off,debt_consolidation,TX,22.69,740.0,744.0,6.0,0.0,34.2
80709253,16000.0, 36 months,7.39,496.9,496.9,A,A4,2 years,RENT,70000.0,Not Verified,Jun-2016,Charged Off,debt_consolidation,NC,17.62,705.0,709.0,11.0,0.0,16.5
79112499,5000.0, 36 months,10.75,163.11,163.11,B,B4,1 year,RENT,31700.0,Source Verified,May-2016,Charged Off,debt_consolidation,SC,6.89,670.0,674.0,6.0,0.0,40.7
48525283,2400.0, 36 months,12.69,80.51,1661.09,C,C2,8 years,RENT,56682.0,Not Verified,May-2015,Fully Paid,major_purchase,MN,13.0,670.0,674.0,10.0,5.0,7.0
77347743,8625.0, 36 months,16.29,304.47,304.47,D,D1,,own,27000.0,Source Verified,Apr-2016,Charged Off,home_improvement,MI,32.58,685.0,689.0,24.0,0.0,28.8
77351860,5000.0, 36 months,11.47,164.81,657.14,B,B5,10+ years,MORTGAGE,91000.0,Source Verified,Apr-2016,Fully Paid,home_improvement,NJ,0.79,670.0,674.0,6.0,2.0,5.5
55320283,20000.0, 60 months,12.69,451.9,11106.72,C,C2,< 1 year,RENT,50000.0,Verified,Aug-2015,Fully Paid,credit_card,CA,25.42,685.0,689.0,13.0,0.0,61.1
56057355,6300.0, 36 months,12.69,211.34,5481.17,C,C2,< 1 year,RENT,20000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,CA,15.13,665.0,669.0,11.0,0.0,48.2
113837264,12000.0, 36 months,10.91,392.36,7270.69,B,B4,1 year,MORTGAGE,95000.0,Source Verified,Jul-2017,Fully Paid,other,TX,13.54,740.0,744.0,7.0,0.0,21.5
38842291,10000.0, 60 months, 15.99 ,243.13,243.13,D,D2,10+ years,MORTGAGE,100000.0,Not Verified,Jan-2015,Charged Off,debt_consolidation,AZ,19.34,670.0,674.0,14.0,0.0,90.8
58583297,35000.0, 36 months,13.99,1196.05,1196.05,C,C4,10+ years,MORTGAGE,120000.0,Verified,Aug-2015,Charged Off,debt_consolidation,TX,10.72,660.0,664.0,9.0,0.0,81.3
139698031,10000.0, 36 months,7.21,309.74,10010.01,A,A3,10+ years,MORTGAGE,72000.0,Not Verified,Sep-2018,Fully Paid,car,PA,16.03,750.0,754.0,6.0,0.0,55.3
118191898,10100.0, 36 months,10.91,330.24,100.0,B,B4,10+ years,MORTGAGE,80000.0,Verified,Sep-2017,Charged Off,credit_card,IL,20.98,665.0,669.0,30.0,0.0,46.9
118324882,3600.0, 36 months,19.03,132.02,3225.42,D,D3,3 years,MORTGAGE,25000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,FL,22.8,660.0,664.0,3.0,0.0,50.7
141023125,6000.0, 36 months,11.06,196.61,43.2,B,B3,10+ years,mortgage,70000.0,Verified,Sep-2018,Fully Paid,moving,TN,16.92,715.0,719.0,11.0,0.0,13.2
48607558,3000.0, 36 months,7.89,93.86,2499.55,A,A5,8 years,RENT,80216.0,Not Verified,May-2015,Fully Paid,credit_card,PA,14.0,700.0,704.0,13.0,0.0,14.6
46810700,14000.0, 36 months,8.18,439.88,12710.72,B,B1,1 year,rent,41600.0,Verified,Apr-2015,Fully Paid,debt_consolidation,FL,7.88,700.0,704.0,12.0,0.0,29.4
50566810,16800.0, 60 months,18.55,431.66,431.66,E,E2,10+ years,RENT,97000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,CA,15.41,695.0,699.0,7.0,0.0,24.4
60535542,10000.0, 36 months,8.18,314.2,3352.35,B,B1,10+ years,MORTGAGE,55000.0,Not Verified,Sep-2015,Fully Paid,home_improvement,TX,29.91,735.0,739.0,10.0,0.0,50.7
30325365,15000.0, 36 months,16.99,534.72,3824.97,D,D3,10+ years,RENT,65000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,NY,15.58,660.0,664.0,14.0,1.0,55.6
40983164,10000.0, 36 months,12.69,335.45,350.0,C,C2,< 1 year,RENT,85000.0,Not Verified,Feb-2015,Charged Off,credit_card,NJ,33.91,680.0,684.0,22.0,0.0,105.5
67395170,20000.0, 36 months,8.38,630.24,8612.8,B,B1,2 years,MORTGAGE,47000.0,Not Verified,Dec-2015,Fully Paid,credit_card,IN,25.49,675.0,679.0,30.0,0.0,69.3
111671395,6000.0, 36 months,10.91,196.18,196.18,B,B4,,RENT,45000.0,Source Verified,Jul-2017,Charged Off,debt_consolidation,FL,9.39,680.0,684.0,11.0,0.0,30.8
38648394,2600.0, 36 months,12.99,87.6,2631.82,C,C2,3 years,RENT,34000.0,Verified,Jan-2015,Fully Paid,credit_card,GA,2.68,665.0,669.0,7.0,0.0,2.5
59511155,6425.0, 36 months,5.32,193.49,1526.28,A,A1,10+ years,MORTGAGE,50000.0,Not Verified,Sep-2015,Fully Paid,credit_card,WY,12.48,800.0,804.0,5.0,0.0,18.8
63600184,35000.0, 36 months,16.55,1240.03,1240.03,D,D2,2 years,RENT,140000.0,Verified,Nov-2015,Charged Off,debt_consolidation,NY,10.68,685.0,689.0,14.0,0.0,92.0
83785605,8000.0, 36 months,12.79,268.75,4428.38,C,C1,< 1 year,OWN,50000.0,Source Verified,Jun-2016,Fully Paid,other,NC,10.2,670.0,674.0,4.0,0.0,67.0
77081749,20000.0, 36 months,9.75,643.0,643.0,B,B3,10+ years,MORTGAGE,53000.0,Verified,May-2016,Charged Off,debt_consolidation,NJ,32.65,670.0,674.0,25.0,0.0,57.5
118208373,11000.0, 36 months,26.3,444.96,10270.28,E,E5,1 year,RENT,46000.0,Verified,Sep-2017,Fully Paid,credit_card,MA,26.96,670.0,674.0,18.0,1.0,44.3
38615261,15200.0, 36 months,17.86,548.45,12074.88,D,D5,10+ years,OWN,80000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,NY,15.71,665.0,669.0,17.0,1.0,66.2
46214255,20000.0, 60 months,24.99,586.91,586.91,F,F4,10+ years,RENT,58800.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,TX,22.67,675.0,679.0,9.0,0.0,15.8
128916907,20000.0, 36 months,7.97,626.46,5371.58,A,A5,2 years,RENT,80000.0,Not Verified,Feb-2018,Fully Paid,debt_consolidation,NY,24.78,745.0,749.0,8.0,0.0,30.9
63470249,35000.0, 60 months,19.99,927.1,28562.85,E,E4,3 years,RENT,71000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,MD,28.03,675.0,679.0,7.0,1.0,94.5
61843684,7800.0, 36 months,11.53,257.33,257.08,B,B5,< 1 year,RENT,31051.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,IL,21.11,700.0,704.0,4.0,0.0,93.1
68414185,7700.0, 36 months,14.85,266.36,266.36,C,C5,< 1 year,RENT,24000.0,Verified,Dec-2015,Charged Off,debt_consolidation,TX,27.5,670.0,674.0,6.0,0.0,91.4
48754810,11775.0, 36 months,16.55,417.18,175.0,D,D2,2 years,OWN,38000.0,Source Verified,May-2015,Charged Off,home_improvement,LA,23.28,670.0,674.0,7.0,0.0,80.3
118639374,30000.0, 60 months,18.06,762.79,762.79,D,D2,5 years,MORTGAGE,110000.0,Source Verified,Sep-2017,Charged Off,credit_card,MD,17.41,670.0,674.0,17.0,0.0,35.0
61438154,11400.0, 36 months,11.53,376.09,376.09,B,B5,,MORTGAGE,65000.0,Verified,Oct-2015,Charged Off,debt_consolidation,CA,27.27,690.0,694.0,19.0,0.0,60.2
48504510,21000.0, 60 months,14.65,495.74,495.73,C,C5,,OWN,125000.0,Source Verified,May-2015,Charged Off,debt_consolidation,NY,13.62,685.0,689.0,19.0,0.0,68.7
38598255,10000.0, 36 months,8.67,316.47,630.41,B,B1,3 years,MORTGAGE,100000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,MD,13.98,670.0,674.0,7.0,0.0,67.3
40157345,28000.0, 36 months,7.49,870.85,836.21,A,A4,10+ years,RENT,312000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,CA,28.65,770.0,774.0,18.0,0.0,45.2
46448123,15000.0, 60 months,19.52,393.42,393.42,E,E3,1 year,MORTGAGE,52000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,MN,29.61,660.0,664.0,14.0,0.0,55.0
55189465,35000.0, 60 months,27.31,1075.24,0.0,G,G2,5 years,RENT,95000.0,Verified,Jul-2015,Charged Off,debt_consolidation,MO,22.49,740.0,744.0,15.0,0.0,21.5
41049768,20000.0, 36 months,7.89,625.72,625.43,A,A5,10+ years,RENT,60000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,NY,10.48,725.0,729.0,22.0,0.0,23.7
54317310,7000.0, 36 months,9.99,225.84,452.62,B,B3,10+ years,MORTGAGE,65000.0,Verified,Aug-2015,Fully Paid,credit_card,CA,11.39,685.0,689.0,9.0,1.0,63.3
60415905,3525.0, 36 months,10.99,115.39,115.27,B,B4,7 years,RENT,45000.0,Verified,Sep-2015,Fully Paid,credit_card,VA,22.24,695.0,699.0,6.0,0.0,15.4
62216853,24000.0, 60 months,13.33,550.14,13799.39,C,C3,3 years,RENT,100000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,NJ,11.34,690.0,694.0,10.0,0.0,57.8
61421560,6350.0, 36 months,17.86,229.13,228.75,D,D5,,RENT,18696.0,Verified,Oct-2015,Fully Paid,debt_consolidation,GA,7.77,670.0,674.0,4.0,2.0,50.0
61353898,20000.0, 36 months,8.18,628.39,13443.33,B,B1,7 years,MORTGAGE,87000.0,Source Verified,Oct-2015,Fully Paid,credit_card,NY,13.91,675.0,679.0,8.0,1.0,69.4
46682713,6500.0, 36 months,9.17,207.22,206.93,B,B2,10+ years,RENT,43000.0,Not Verified,Apr-2015,Fully Paid,credit_card,NY,9.15,665.0,669.0,5.0,0.0,75.5
65674139,5325.0, 36 months,18.2,193.05,193.05,E,E1,8 years,RENT,90000.0,Verified,Dec-2015,Charged Off,moving,TX,19.24,680.0,684.0,16.0,0.0,59.9
66503640,17500.0, 36 months,15.41,610.17,10364.65,D,D1,2 years,RENT,35000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,CA,18.66,660.0,664.0,22.0,1.0,43.2
66065018,15100.0, 36 months,10.64,491.79,3.38,B,B4,3 years,RENT,36000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,NC,18.57,670.0,674.0,19.0,1.0,29.1
43925526,12000.0, 36 months,9.99,387.15,500.0,B,B3,10+ years,MORTGAGE,70000.0,Source Verified,Apr-2015,Charged Off,credit_card,TX,36.34,665.0,669.0,22.0,0.0,67.1
38382448,8500.0, 36 months,12.39,283.91,283.91,C,C1,10+ years,RENT,45000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,IN,21.73,660.0,664.0,12.0,1.0,61.1
116817121,5500.0, 36 months,7.97,172.28,3091.07,A,A5,3 years,MORTGAGE,170000.0,Not Verified,Aug-2017,Fully Paid,credit_card,TX,6.05,680.0,684.0,11.0,0.0,35.6
66523446,11000.0, 36 months,7.89,344.15,344.15,A,A5,10+ years,OWN,61600.0,Source Verified,Dec-2015,Charged Off,credit_card,NJ,14.22,705.0,709.0,11.0,0.0,55.7
128373934,10000.0, 36 months,7.35,310.38,310.38,A,A4,,OWN,12000.0,Not Verified,Feb-2018,Charged Off,credit_card,NC,14.0,785.0,789.0,7.0,0.0,12.0
80818401,6000.0, 36 months, 7.89 ,187.72,187.72,A,A5,< 1 year,MORTGAGE,94000.0,Verified,Jun-2016,Charged Off,medical , LA ,bad,710.0,714.0,7.0,0.0, 97.0 
48000347,15225.0, 60 months,18.25,388.69,388.69,E,E1,10+ years,RENT,65000.0,Source Verified,May-2015,Charged Off,credit_card,CA,20.33,720.0,724.0,4.0,0.0,87.1
56057478,18000.0, 36 months,11.53,593.83,593.83,B,B5,10+ years,RENT,85000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,PA,35.14,660.0,664.0,14.0,0.0,57.7
46366431,10000.0, 36 months,6.92,308.41,5849.73,A,A4,10+ years,MORTGAGE,65000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,FL,11.78,680.0,684.0,15.0,0.0,49.8
53604930,12000.0, 60 months,27.31,368.66,10877.12,G,G2,,RENT,47000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,CT,27.29,670.0,674.0,15.0,1.0,54.2
46782224,26500.0, 60 months,17.57,666.75,666.75,D,D4,7 years,MORTGAGE,80000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,CA,28.58,685.0,689.0,14.0,0.0,71.4
54463208,5000.0, 36 months,13.99,170.87,170.87,C,C4,10+ years,OWN,24000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,MN,29.95,690.0,694.0,8.0,1.0,30.1
67327789,9000.0, 36 months,7.49,279.92,3519.78,A,A4,1 year,own,80000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,TX,21.6,725.0,729.0,12.0,0.0,45.0
43809760,18675.0, 60 months,18.25,476.77,476.77,E,E1,2 years,MORTGAGE,52000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,AL,27.97,665.0,669.0,7.0,0.0,66.6
48080165,6500.0, 36 months,11.53,214.44,6146.67,B,B5,,OWN,50000.0,Not Verified,May-2015,Fully Paid,credit_card,CA,6.64,700.0,704.0,10.0,0.0,35.3
55228489,24000.0, 60 months,12.69,542.28,542.28,C,C2,10+ years,MORTGAGE,82000.0,Source Verified,Jul-2015,Charged Off,credit_card,PA,12.03,675.0,679.0,12.0,0.0,90.1
128787767,3000.0, 36 months,20.0,111.5,111.5,D,D4,7 years,OWN,65000.0,Not Verified,Feb-2018,Charged Off,credit_card,TN,29.12,685.0,689.0,26.0,0.0,56.1
129291822,4000.0, 36 months,13.58,135.9,3795.93,C,C2,2 years,MORTGAGE,35000.0,Source Verified,Feb-2018,Fully Paid,home_improvement,NM,15.35,680.0,684.0,9.0,0.0,20.3
46566467,10800.0, 36 months,11.53,356.3,6790.29,B,B5,10+ years,MORTGAGE,35000.0,Source Verified,May-2015,Fully Paid,credit_card,TN,20.85,685.0,689.0,10.0,0.0,43.5
61662440,28800.0, 60 months,26.77,875.47,875.47,G,G1,,MORTGAGE,80000.0,Verified,Oct-2015,Charged Off,vacation,CA,24.2,675.0,679.0,11.0,1.0,53.1
65603663,7500.0, 36 months,15.41,261.5,5646.88,D,D1,6 years,RENT,42500.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,MA,15.39,690.0,694.0,6.0,0.0,80.7
60476607,20000.0, 36 months,13.33,677.07,677.07,C,C3,5 years,OWN,55000.0,Verified,Sep-2015,Charged Off,debt_consolidation,NE,25.14,660.0,664.0,12.0,0.0,75.0
48202688,24000.0, 36 months,8.18,754.07,19330.53,B,B1,10+ years,MORTGAGE,92000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,OH,21.94,690.0,694.0,15.0,0.0,80.5
120063818,18000.0, 36 months,7.97,563.81,563.81,A,A5,10+ years,MORTGAGE,70000.0,Not Verified,Sep-2017,Charged Off,home_improvement,TX,19.96,735.0,739.0,9.0,0.0,10.9
55249973,15000.0, 36 months,5.32,451.73,11142.66,A,A1,10+ years,RENT,66000.0,Not Verified,Jul-2015,Fully Paid,credit_card,GA,11.21,770.0,774.0,14.0,0.0,24.7
40217557,6000.0, 36 months,12.39,200.41,5363.86,C,C1,9 years,MORTGAGE,45000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,MO,26.91,670.0,674.0,12.0,0.0,60.5
111977506,4000.0, 36 months,18.06,144.74,2976.05,D,D2,8 years,MORTGAGE,97000.0,Verified,Jul-2017,Fully Paid,debt_consolidation,FL,33.01,670.0,674.0,23.0,0.0,79.0
76753177,14925.0, 60 months,19.53,391.53,391.53,D,D5,10+ years,MORTGAGE,54700.8,Verified,Apr-2016,Charged Off,credit_card,CA,13.31,680.0,684.0,8.0,1.0,40.3
128416385,21550.0, 60 months,19.03,559.38,688.96,D,D3,,MORTGAGE,59000.0,Verified,Feb-2018,Charged Off,home_improvement,VA,18.21,660.0,664.0,17.0,2.0,19.4
60467062,12225.0, 36 months,19.99,454.27,454.27,E,E4,2 years,RENT,45000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,NC,18.53,660.0,664.0,13.0,1.0,36.1
40876840,9000.0, 36 months,10.99,294.61,294.61,B,B4,4 years,RENT,82000.0,Verified,Feb-2015,Charged Off,credit_card,NY,13.32,695.0,699.0,6.0,0.0,86.3
76538250,9000.0, 36 months,11.47,296.66,3403.69,B,B5,8 years,OWN,35000.0,Source Verified,Apr-2016,Fully Paid,major_purchase,IN,28.12,720.0,724.0,6.0,0.0,65.1
66405720,30000.0, 36 months,14.48,1032.34,1032.34,C,C5,3 years,MORTGAGE,416700.0,Verified,Dec-2015,Charged Off,major_purchase,AZ,10.84,755.0,759.0,22.0,0.0,10.2
65484705,30000.0, 36 months,15.41,1046.0,1046.0,D,D1,6 years,MORTGAGE,105000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,NV,20.56,725.0,729.0,11.0,2.0,3.9
119323488,16000.0, 60 months,20.0,423.91,423.91,D,D4,6 years,MORTGAGE,50000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,KS,29.67,665.0,669.0,8.0,0.0,93.5
47038719,5000.0, 36 months,10.99,163.67,25.46,B,B4,10+ years,RENT,58000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,CO,12.44,675.0,679.0,5.0,1.0,78.0
40796669,35000.0, 60 months,17.86,886.11,886.11,D,D5,7 years,OWN,160000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,NJ,5.08,675.0,679.0,4.0,0.0,80.9
42334259,6000.0, 36 months,13.33,203.12,125.0,C,C3,1 year,RENT,19000.0,Not Verified,Mar-2015,Charged Off,credit_card,NV,16.61,690.0,694.0,7.0,0.0,44.2
46348883,12000.0, 36 months,7.89,375.43,1120.56,A,A5,< 1 year,RENT,145000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,DE,9.56,690.0,694.0,20.0,0.0,68.1
118268460,36000.0, 36 months,10.91,1177.07,27527.94,B,B4,5 years,MORTGAGE,150000.0,Verified,Sep-2017,Fully Paid,debt_consolidation,OH,15.86,690.0,694.0,11.0,1.0,74.7
46184620,28650.0, 60 months,18.84,740.68,18032.39,E,E2,10+ years,MORTGAGE,90000.0,Source Verified,Apr-2015,Fully Paid,credit_card,TX,17.88,665.0,669.0,16.0,1.0,76.7
46612580,5000.0, 36 months,13.33,169.27,42.97,C,C3,,RENT,23000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,FL,11.64,670.0,674.0,11.0,2.0,34.8
43215457,3000.0, 36 months,14.65,103.49,103.49,C,C5,3 years,RENT,35000.0,Not Verified,Mar-2015,Charged Off,other,CA,27.4,680.0,684.0,12.0,0.0,83.0
55258121,21800.0, 60 months,25.78,649.87,649.87,F,F5,3 years,MORTGAGE,60000.0,Verified,Jul-2015,Charged Off,debt_consolidation,SD,33.98,670.0,674.0,15.0,0.0,70.2
41131648,9600.0, 36 months,5.93,291.75,291.6,A,A1,4 years,MORTGAGE,60000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,PA,19.84,735.0,739.0,7.0,0.0,66.5
60015642,16000.0, 36 months,10.99,523.75,523.5,B,B4,1 year,OWN,117000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,NJ,26.12,755.0,759.0,16.0,0.0,30.9
67407023,15000.0, 36 months,7.89,469.29,153.0,A,A5,10+ years,MORTGAGE,70000.0,Source Verified,Dec-2015,Charged Off,credit_card,AZ,14.9,705.0,709.0,16.0,0.0,62.0
65632714,22800.0, 60 months,18.49,585.07,585.07,E,E2,5 years,RENT,57000.0,Verified,Nov-2015,Charged Off,debt_consolidation,IL,14.51,700.0,704.0,7.0,0.0,64.1
65612389,1000.0, 36 months,5.32,30.12,29.92,A,A1,10+ years,MORTGAGE,80000.0,Not Verified,Nov-2015,Fully Paid,credit_card,OR,6.54,715.0,719.0,8.0,0.0,46.4
77577572,35000.0, 60 months,28.88,1108.41,1108.41,G,G2,10+ years,MORTGAGE,90000.0,Verified,Jun-2016,Charged Off,debt_consolidation,IN,27.27,685.0,689.0,16.0,0.0,71.7
78361259,2750.0, 36 months,16.29,97.08,97.08,D,D1,1 year,MORTGAGE,43680.0,Source Verified,Apr-2016,Charged Off,moving,AK,18.68,700.0,704.0,6.0,0.0,97.8
38518731,6075.0, 36 months,15.59,212.36,529.84,D,D1,2 years,OWN,31000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,AR,15.56,680.0,684.0,6.0,1.0,30.3
63284177,16000.0, 36 months,7.89,500.58,2000.97,A,A5,5 years,MORTGAGE,50000.0,Source Verified,Oct-2015,Fully Paid,home_improvement,NC,24.65,680.0,684.0,11.0,0.0,59.7
65735727,15300.0, 60 months,16.55,376.56,376.56,D,D2,2 years,RENT,48000.0,Not Verified,Nov-2015,Charged Off,credit_card,FL,13.28,675.0,679.0,5.0,1.0,62.9
47220431,3625.0, 36 months,17.57,130.28,275.56,D,D4,9 years,MORTGAGE,70000.0,Not Verified,May-2015,Charged Off,home_improvement,PA,18.88,680.0,684.0,9.0,1.0,54.0
65692988,10000.0, 60 months, 17.86 ,253.18,253.18,D,D5,10+ years,RENT,75000.0,Source Verified,Nov-2015,Charged Off,debt_consolidation , TX ,None,660.0,664.0,15.0,0.0, 35.8 
55350293,15000.0, 60 months,18.55,385.41,385.41,E,E2,8 years,MORTGAGE,46000.0,Verified,Jul-2015,Charged Off,debt_consolidation,VA,32.42,680.0,684.0,11.0,0.0,56.3
58713394,13675.0, 36 months,18.25,496.11,495.67,E,E1,4 years,MORTGAGE,38000.0,Source Verified,Aug-2015,Fully Paid,small_business,CT,8.75,690.0,694.0,5.0,0.0,9.9
60587027,16000.0, 60 months,10.99,347.8,347.8,B,B4,1 year,MORTGAGE,96100.0,Source Verified,Sep-2015,Charged Off,credit_card,TX,17.06,685.0,689.0,12.0,0.0,48.0
44494664,15000.0, 60 months,7.89,303.36,150.0,A,A5,5 years,RENT,105000.0,Source Verified,Apr-2015,Charged Off,credit_card,NY,15.22,725.0,729.0,11.0,0.0,47.5
64400229,8000.0, 36 months,12.05,265.91,265.91,C,C1,2 years,RENT,21000.0,Source Verified,Dec-2015,Charged Off,credit_card,NC,26.86,685.0,689.0,5.0,0.0,78.2
79661220,6000.0, 36 months,12.99,202.14,3523.89,C,C2,2 years,RENT,65000.0,Verified,May-2016,Fully Paid,credit_card,PA,13.63,665.0,669.0,14.0,0.0,90.0
67849662,4225.0, 36 months,14.85,146.16,146.16,C,C5,5 years,RENT,35000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,KS,15.22,725.0,729.0,6.0,0.0,24.6
57648196,14400.0, 60 months,13.33,330.09,330.09,C,C3,8 years,RENT,52000.0,Verified,Aug-2015,Charged Off,debt_consolidation,CA,32.54,700.0,704.0,14.0,0.0,49.1
55901295,8475.0, 36 months,10.99,277.43,277.43,B,B4,10+ years,MORTGAGE,51000.0,Not Verified,Aug-2015,Charged Off,credit_card,GA,31.29,700.0,704.0,16.0,0.0,42.5
59371382,8050.0, 36 months,8.18,252.93,0.43,B,B1,8 years,RENT,36000.0,Verified,Sep-2015,Fully Paid,credit_card,AR,28.77,665.0,669.0,7.0,2.0,44.2
66481891,14000.0, 36 months,7.89,438.0,437.96,A,A5,2 years,MORTGAGE,60000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,TX,24.16,680.0,684.0,16.0,0.0,40.5
114226992,10000.0, 60 months,15.05,238.17,10117.48,C,C4,10+ years,MORTGAGE,32000.0,Source Verified,Aug-2017,Fully Paid,debt_consolidation,CO,6.3,700.0,704.0,10.0,0.0,12.9
62117613,8000.0, 36 months,11.53,263.93,263.93,B,B5,,OWN,25000.0,Verified,Oct-2015,Charged Off,debt_consolidation,MI,16.42,675.0,679.0,8.0,1.0,66.1
77457014,6000.0, 36 months,8.39,189.1,189.1,B,B1,4 years,RENT,31000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,AZ,14.66,690.0,694.0,9.0,1.0,59.9
60784796,10000.0, 36 months,5.32,301.15,301.06,A,A1,3 years,MORTGAGE,108900.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,WV,11.47,790.0,794.0,12.0,0.0,31.3
62287220,35000.0, 36 months,12.69,1174.07,33208.94,C,C2,10+ years,MORTGAGE,125000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,TX,14.45,750.0,754.0,8.0,0.0,53.7
81344188,14700.0, 36 months,8.39,463.3,316.94,B,B1,,OWN,32000.0,Not Verified,Jun-2016,Fully Paid,credit_card,FL,14.25,690.0,694.0,7.0,0.0,46.4
